,batch,urls
36,2080-2319,https://austin.craigslist.org/cto/d/2000-mitsubishi-montero-sport/6580019049.html
37,2080-2319,https://austin.craigslist.org/cto/d/2009-chevrolet-tahoe-ltz/6574172519.html
38,2080-2319,https://austin.craigslist.org/ctd/d/2012-ford-250-lariat-67l/6580020241.html
39,2080-2319,https://austin.craigslist.org/cto/d/toyota-corolla-ce-4dr-sedan/6579886968.html
40,2080-2319,https://austin.craigslist.org/cto/d/toyota-camry-2008-hybrid/6562607568.html
41,2080-2319,https://austin.craigslist.org/cto/d/lincoln-mkx/6580007272.html
42,2080-2319,https://austin.craigslist.org/cto/d/trailer-for-sale-in-great/6580006374.html
43,2080-2319,https://austin.craigslist.org/cto/d/1988-land-rover-defender-90/6580004893.html
44,2080-2319,https://austin.craigslist.org/cto/d/2007-nissan-quest-clean-title/6578004628.html
45,2080-2319,https://austin.craigslist.org/ctd/d/2009-ford-escape-xlt/6580008105.html
46,2080-2319,https://austin.craigslist.org/cto/d/2006-dodge-ramx4/6572394653.html
47,2080-2319,https://austin.craigslist.org/cto/d/2006-dodge-ramx4/6572391611.html
48,2080-2319,https://austin.craigslist.org/cto/d/2006-nissan-xterra-se-4x4/6566006967.html
49,2080-2319,https://austin.craigslist.org/cto/d/volkswagon/6567028619.html
50,2080-2319,https://austin.craigslist.org/cto/d/2013-volvo-xc90-design/6569352961.html
51,2080-2319,https://austin.craigslist.org/ctd/d/2006-honda-odyssey-ex/6580003384.html
52,2080-2319,https://austin.craigslist.org/ctd/d/2014-ram-1500-tradesman-quad/6580003105.html
53,2080-2319,https://austin.craigslist.org/cto/d/2011-lincoln-mkz/6553805143.html
54,2080-2319,https://austin.craigslist.org/cto/d/jaguar-2005-type-40classic/6577636278.html
55,2080-2319,https://austin.craigslist.org/cto/d/2011-chrysler-200-low-miles/6575722163.html
56,2080-2319,https://austin.craigslist.org/ctd/d/2007-honda-odyssey-touring/6579999911.html
57,2080-2319,https://austin.craigslist.org/cto/d/2008-pontiac-grand-prix/6579995056.html
58,2080-2319,https://austin.craigslist.org/cto/d/2000-chevy-silverado/6579994983.html
59,2080-2319,https://austin.craigslist.org/ctd/d/utility-trucks/6579999148.html
60,2080-2319,https://austin.craigslist.org/cto/d/2009-mitsubishi-lancer/6579994860.html
61,2080-2319,https://austin.craigslist.org/cto/d/2008-ford-escape-limited/6579994707.html
62,2080-2319,https://austin.craigslist.org/cto/d/2014-mazda-2/6579994277.html
63,2080-2319,https://austin.craigslist.org/cto/d/1969-ford-torino-gt/6564002790.html
64,2080-2319,https://austin.craigslist.org/cto/d/1959-pontiac-bonneville/6570597737.html
65,2080-2319,https://austin.craigslist.org/cto/d/2009-jeep-commander-sport-37l/6552986867.html
66,2080-2319,https://austin.craigslist.org/cto/d/2008-infiniti-g35x/6579991497.html
67,2080-2319,https://austin.craigslist.org/cto/d/1998-dodge-ramx4/6558515042.html
68,2080-2319,https://austin.craigslist.org/cto/d/complete-dodge-318-short/6579990048.html
69,2080-2319,https://austin.craigslist.org/cto/d/1995-diahatsu-hijet-4x4-mini/6579988976.html
70,2080-2319,https://austin.craigslist.org/cto/d/2003-ford-explorer-4-wheel/6579988214.html
71,2080-2319,https://austin.craigslist.org/cto/d/2002-nissan-frontier/6579987821.html
72,2080-2319,https://austin.craigslist.org/cto/d/2015-toyota-rav4-le-33k-miles/6579927318.html
73,2080-2319,https://austin.craigslist.org/ctd/d/2008-lexus-rx-400h-base/6579989711.html
74,2080-2319,https://austin.craigslist.org/cto/d/15-fiat-500-sport-manual/6579962164.html
75,2080-2319,https://austin.craigslist.org/cto/d/2009-chevy-silverado-ltz-crew/6561758251.html
76,2080-2319,https://austin.craigslist.org/cto/d/2008-dodge-ram-quad-cab-160k/6566411155.html
77,2080-2319,https://austin.craigslist.org/cto/d/2017-ford-mustang-gt-premium/6579984232.html
78,2080-2319,https://austin.craigslist.org/cto/d/2006-toyota-4runner-3-rows-v6/6566410849.html
79,2080-2319,https://austin.craigslist.org/cto/d/2004-nissan-titan-crew-cab/6552448512.html
80,2080-2319,https://austin.craigslist.org/cto/d/2003-chevrolet-reg-cab-179k/6568507358.html
81,2080-2319,https://austin.craigslist.org/ctd/d/2008-bmw-528i-buy-here-pay/6579986940.html
82,2080-2319,https://austin.craigslist.org/cto/d/2004-ford-150-crew-cab-46l-v8/6556894876.html
83,2080-2319,https://austin.craigslist.org/cto/d/2004-lincoln-town-car/6575639803.html
84,2080-2319,https://austin.craigslist.org/cto/d/2007-bmw-325i/6574146073.html
85,2080-2319,https://austin.craigslist.org/cto/d/2006-mini-cooper-convertable/6566838046.html
86,2080-2319,https://austin.craigslist.org/cto/d/2008-chevy-cobalt-ls/6576191233.html
87,2080-2319,https://austin.craigslist.org/cto/d/2003-toyota-tacoma-trd/6562281332.html
88,2080-2319,https://austin.craigslist.org/cto/d/2002-toyota-tacoma/6568785256.html
89,2080-2319,https://austin.craigslist.org/ctd/d/cargo-vans/6579978060.html
90,2080-2319,https://austin.craigslist.org/cto/d/cheap-cars/6575907480.html
91,2080-2319,https://austin.craigslist.org/cto/d/2010-nissan-sentra-120k/6560279385.html
92,2080-2319,https://austin.craigslist.org/cto/d/2008-toyota-prius-133k/6572289980.html
93,2080-2319,https://austin.craigslist.org/cto/d/2017-toyota-camry-le-hybrid/6579932958.html
94,2080-2319,https://austin.craigslist.org/cto/d/55-and-56-buicks-special-2/6577641727.html
95,2080-2319,https://austin.craigslist.org/cto/d/2006-pontiac-grand-prix/6579960261.html
96,2080-2319,https://austin.craigslist.org/cto/d/1954-chevy-5-window/6567821865.html
97,2080-2319,https://austin.craigslist.org/cto/d/1971-road-runner-clone-from/6554043512.html
98,2080-2319,https://austin.craigslist.org/cto/d/honda-accord-lxk-miles-single/6579960287.html
99,2080-2319,https://austin.craigslist.org/ctd/d/2013-kia-sportage-lx-fwd/6579964090.html
100,2080-2319,https://austin.craigslist.org/cto/d/2007-corvette-black/6579959192.html
101,2080-2319,https://austin.craigslist.org/cto/d/2005-chevrolet-tahoe-lifted/6576475532.html
102,2080-2319,https://austin.craigslist.org/cto/d/tesla-model-3-reservation/6577250846.html
103,2080-2319,https://austin.craigslist.org/ctd/d/2010-toyota-rav4-limited-i4/6579961438.html
104,2080-2319,https://austin.craigslist.org/cto/d/like-new-2016-toyota-camry-le/6579920506.html
105,2080-2319,https://austin.craigslist.org/ctd/d/2015-ford-150-platinum-4dr/6579958021.html
106,2080-2319,https://austin.craigslist.org/cto/d/toyota-tacoma-trd/6579951381.html
107,2080-2319,https://austin.craigslist.org/ctd/d/2013-nissan-quest-35-sv-clean/6579950002.html
108,2080-2319,https://austin.craigslist.org/cto/d/change-of-brakes-pads-rottors/6579944649.html
109,2080-2319,https://austin.craigslist.org/cto/d/2015-toyota-prius-hybrid-ii/6579916065.html
110,2080-2319,https://austin.craigslist.org/cto/d/2015-toyota-camry-le-50k/6579903798.html
111,2080-2319,https://austin.craigslist.org/cto/d/installing-transmission-labor/6579939074.html
112,2080-2319,https://austin.craigslist.org/cto/d/2012-chevy-traverse-2lt-fully/6567940531.html
113,2080-2319,https://austin.craigslist.org/cto/d/2002-saturn-4-cylinder-32mpg/6579938566.html
114,2080-2319,https://austin.craigslist.org/cto/d/2003-ford-f150-xlt/6579938327.html
115,2080-2319,https://austin.craigslist.org/cto/d/2007-mazda-cx-9-grand-touring/6570613829.html
116,2080-2319,https://austin.craigslist.org/cto/d/selling-ford-flex-2010-with/6579935563.html
117,2080-2319,https://austin.craigslist.org/cto/d/1974-corvette-collector/6572464930.html
118,2080-2319,https://austin.craigslist.org/cto/d/2004-nissan-maxima/6561075560.html
119,2080-2319,https://austin.craigslist.org/cto/d/2008-honda-civic-hybrid-auto/6579934671.html
120,2080-2319,https://austin.craigslist.org/cto/d/2008-honda-civic-hybrid-auto/6579934671.html
121,2080-2319,https://austin.craigslist.org/cto/d/2008-ford-ranger-sport/6564117867.html
122,2080-2319,https://austin.craigslist.org/cto/d/2001-pontiac-grand-prix/6556784798.html
123,2080-2319,https://austin.craigslist.org/cto/d/2014-toyota-camry-le-back-up/6566496087.html
124,2080-2319,https://austin.craigslist.org/cto/d/2014-ford-focus/6579931351.html
125,2080-2319,https://austin.craigslist.org/cto/d/2004-kia-amanti-lower/6579913212.html
126,2080-2319,https://austin.craigslist.org/cto/d/2005-honda-odyssey-exl/6566498147.html
127,2080-2319,https://austin.craigslist.org/cto/d/2010-toyota-corolla-le/6569523363.html
128,2080-2319,https://austin.craigslist.org/cto/d/94-chevy-1500-truck/6576097699.html
129,2080-2319,https://austin.craigslist.org/cto/d/2007-mazda-cx-9-grand-touring/6573399037.html
130,2080-2319,https://austin.craigslist.org/cto/d/2010-volvo-v50-basemi-great/6579915036.html
131,2080-2319,https://austin.craigslist.org/cto/d/2005-honda-civic-lx/6579926995.html
132,2080-2319,https://austin.craigslist.org/cto/d/2006-dodge-ram/6574410843.html
133,2080-2319,https://austin.craigslist.org/cto/d/2016-vw-gti-4-door-gray/6577009831.html
134,2080-2319,https://austin.craigslist.org/cto/d/2005-jeep-wrangler-2dr/6579791327.html
135,2080-2319,https://austin.craigslist.org/cto/d/2010-chevy-malibu/6579900179.html
136,2080-2319,https://austin.craigslist.org/cto/d/2011-ford-crown-victoria/6563618104.html
137,2080-2319,https://austin.craigslist.org/cto/d/2014-toyota-corolla-le-auto/6579913486.html
138,2080-2319,https://austin.craigslist.org/ctd/d/2012-ford-transit-connect-xl/6579924725.html
139,2080-2319,https://austin.craigslist.org/ctd/d/2002-ford-250-superduty-73l/6579923438.html
140,2080-2319,https://austin.craigslist.org/cto/d/2015-honda-accord-lx-30k/6579910127.html
141,2080-2319,https://austin.craigslist.org/cto/d/honda-crosstour-ex/6573546789.html
142,2080-2319,https://austin.craigslist.org/cto/d/2005-nissan-sentra-specv/6572798838.html
143,2080-2319,https://austin.craigslist.org/ctd/d/2017-dodge-ram-2500-crew-cab/6579921331.html
144,2080-2319,https://austin.craigslist.org/ctd/d/0-down-bad-credit-ok-dodge/6579920643.html
145,2080-2319,https://austin.craigslist.org/cto/d/2010-toyota-prius-iv-navi/6563031554.html
146,2080-2319,https://austin.craigslist.org/cto/d/like-new-2017-toyota-camry-le/6579905245.html
147,2080-2319,https://austin.craigslist.org/cto/d/2002-honda-r-clean/6579914832.html
148,2080-2319,https://austin.craigslist.org/cto/d/2015-toyota-prius-hybrid-ii/6579893554.html
149,2080-2319,https://austin.craigslist.org/cto/d/09-kw-w900l-06-eagle-rock/6579913846.html
150,2080-2319,https://austin.craigslist.org/ctd/d/0-down-bad-credit-ok-ford-150/6579917453.html
151,2080-2319,https://austin.craigslist.org/cto/d/2013-infiniti-g37-sedan-awd/6579851951.html
152,2080-2319,https://austin.craigslist.org/cto/d/1961-impala-2dr-bubbletop/6569486699.html
153,2080-2319,https://austin.craigslist.org/cto/d/2007-toyota-sienna-xle/6577884314.html
154,2080-2319,https://austin.craigslist.org/ctd/d/0-down-bad-credit-ok/6579916383.html
155,2080-2319,https://austin.craigslist.org/cto/d/2007-nissan-altima/6577874663.html
156,2080-2319,https://austin.craigslist.org/cto/d/2001-trooper-limited/6579911085.html
157,2080-2319,https://austin.craigslist.org/ctd/d/2014-ram-1500-lone-star-/6579915085.html
158,2080-2319,https://austin.craigslist.org/cto/d/2009-honda-accord-ex-clean/6579910248.html
159,2080-2319,https://austin.craigslist.org/cto/d/2007-bmw-328i/6558093908.html
160,2080-2319,https://austin.craigslist.org/cto/d/2010-honda-civic-lx/6558094246.html
161,2080-2319,https://austin.craigslist.org/cto/d/2009-honda-accord-ex-clean/6579909245.html
162,2080-2319,https://austin.craigslist.org/cto/d/2013-chevy-silverado-1500/6558799542.html
163,2080-2319,https://austin.craigslist.org/cto/d/2011-chevrolet-aveo-83k-miles/6562462175.html
164,2080-2319,https://austin.craigslist.org/ctd/d/2016-gmc-yukon-sle-certified/6579913545.html
165,2080-2319,https://austin.craigslist.org/cto/d/2012-chevy-captiva-sport-lt/6556205129.html
166,2080-2319,https://austin.craigslist.org/cto/d/2006-kia-spectra-lx/6566450726.html
167,2080-2319,https://austin.craigslist.org/cto/d/2013-chevrolet-silverado-low/6575516204.html
168,2080-2319,https://austin.craigslist.org/cto/d/2004-honda-civic-lx-155-miles/6571449311.html
169,2080-2319,https://austin.craigslist.org/cto/d/2005-mazda-tribute-108k-miles/6555988370.html
170,2080-2319,https://austin.craigslist.org/cto/d/2005-toyota-camry-le-with/6555987890.html
171,2080-2319,https://austin.craigslist.org/cto/d/2008-dodge-caliber-74k-miles/6555990139.html
172,2080-2319,https://austin.craigslist.org/cto/d/2011-toyota-tacoma-4x4-2dr/6579897300.html
173,2080-2319,https://austin.craigslist.org/ctd/d/2014-lincoln-mkz-hybrid-sedan/6579910832.html
174,2080-2319,https://austin.craigslist.org/cto/d/2007-chevro-impala-lowermiles/6579905600.html
175,2080-2319,https://austin.craigslist.org/cto/d/2005-srt-4/6574124277.html
176,2080-2319,https://austin.craigslist.org/cto/d/clean-ford-platinum/6579905103.html
177,2080-2319,https://austin.craigslist.org/cto/d/jeep-wrangler-tj-suv-4wd-6cyl/6572094681.html
178,2080-2319,https://austin.craigslist.org/ctd/d/2006-ford-five-hundred-buy/6579907858.html
179,2080-2319,https://austin.craigslist.org/cto/d/2013-chevy-silverado-1500-crew/6561595571.html
180,2080-2319,https://austin.craigslist.org/cto/d/2014-toyota-camry-le-auto/6572605315.html
181,2080-2319,https://austin.craigslist.org/cto/d/2008-toyota-corolla-sport/6579901331.html
182,2080-2319,https://austin.craigslist.org/cto/d/2007-chevro-impala-lowermiles/6579900718.html
183,2080-2319,https://austin.craigslist.org/cto/d/2011-mercedes-sprinterwb-high/6579900624.html
184,2080-2319,https://austin.craigslist.org/cto/d/2010-volvo-v50-basemi-great/6579899685.html
185,2080-2319,https://austin.craigslist.org/cto/d/2007-mazda-cx-9-grand-touring/6579898088.html
186,2080-2319,https://austin.craigslist.org/ctd/d/2013-nissan-rogue-wagon/6579901730.html
187,2080-2319,https://austin.craigslist.org/ctd/d/2015-nissan-rogue-sv/6579900957.html
188,2080-2319,https://austin.craigslist.org/cto/d/2010-toyota-avalon-xls/6579881252.html
189,2080-2319,https://austin.craigslist.org/cto/d/trade-or-sell-red-jag-xk8/6571980095.html
190,2080-2319,https://austin.craigslist.org/cto/d/2004-toyota-corolla-ce-4dr/6575946893.html
191,2080-2319,https://austin.craigslist.org/cto/d/2006-toyota-avalon-xl-4dr/6575942090.html
192,2080-2319,https://austin.craigslist.org/cto/d/1999-dodge-durango-with/6579892266.html
193,2080-2319,https://austin.craigslist.org/cto/d/f150/6579890245.html
194,2080-2319,https://austin.craigslist.org/cto/d/2006-kia-spectra/6553852415.html
195,2080-2319,https://austin.craigslist.org/ctd/d/2011-toyota-corolla-4dr-sedan/6579891447.html
196,2080-2319,https://austin.craigslist.org/cto/d/2006-honda-pilot/6556868581.html
197,2080-2319,https://austin.craigslist.org/cto/d/2002-honda-accord-se-4d/6579867565.html
198,2080-2319,https://austin.craigslist.org/cto/d/1963-plymouth-sport-fury/6579882773.html
199,2080-2319,https://austin.craigslist.org/cto/d/lamborghini-diablo-roadster/6579882390.html
200,2080-2319,https://austin.craigslist.org/cto/d/09-z06-corvette-jetstream/6567775669.html
201,2080-2319,https://austin.craigslist.org/cto/d/2009-mazda-5-clean-title-in/6579881553.html
202,2080-2319,https://austin.craigslist.org/cto/d/2004-toyota-sienna-le/6557830972.html
203,2080-2319,https://austin.craigslist.org/cto/d/2014-honda-accord-ex-4cyl/6553732219.html
204,2080-2319,https://austin.craigslist.org/cto/d/1986-toyota-turbo-4x4/6554087265.html
205,2080-2319,https://austin.craigslist.org/cto/d/1990-zr1-corvette/6577312081.html
206,2080-2319,https://austin.craigslist.org/cto/d/2010-ford-f150-lariat-4x4/6564021062.html
207,2080-2319,https://austin.craigslist.org/cto/d/1978-ford-tow-truck/6555519722.html
208,2080-2319,https://austin.craigslist.org/ctd/d/2017-nissan-nv200-4dr-cargo/6579868393.html
209,2080-2319,https://austin.craigslist.org/cto/d/2013-hyundai-sonata-gls-102k/6565165444.html
210,2080-2319,https://austin.craigslist.org/ctd/d/2015-lincoln-navigator/6579867618.html
211,2080-2319,https://austin.craigslist.org/cto/d/2007-toyota-sienna-xle/6564785346.html
212,2080-2319,https://austin.craigslist.org/cto/d/1999-honda-crv/6579860217.html
213,2080-2319,https://austin.craigslist.org/cto/d/kia-forte-sx/6577147491.html
214,2080-2319,https://austin.craigslist.org/cto/d/2007-hyundai-sonata/6575899493.html
215,2080-2319,https://austin.craigslist.org/ctd/d/cash-deal-1999-ford-taurus/6579862475.html
216,2080-2319,https://austin.craigslist.org/cto/d/2014-honda-accord-lx/6575387078.html
217,2080-2319,https://austin.craigslist.org/cto/d/2004-toyota-corolla-ce/6576521106.html
218,2080-2319,https://austin.craigslist.org/cto/d/2006-audi-a4-quattro/6559029444.html
219,2080-2319,https://austin.craigslist.org/cto/d/pioneer-jvc-kenwood-rockford/6579850873.html
220,2080-2319,https://austin.craigslist.org/ctd/d/2004-chevrolet-tracker-zr2/6579855622.html
221,2080-2319,https://austin.craigslist.org/ctd/d/2017-cadillac-escalade-esv/6579855690.html
222,2080-2319,https://austin.craigslist.org/cto/d/2009-toyota-camry/6579850238.html
223,2080-2319,https://austin.craigslist.org/cto/d/this-is-steal/6579849117.html
224,2080-2319,https://austin.craigslist.org/ctd/d/2008-ford-450-sd-king-ranch/6579853158.html
225,2080-2319,https://austin.craigslist.org/cto/d/1965-ford-mustang-9900-obo/6559535115.html
226,2080-2319,https://austin.craigslist.org/cto/d/08-bmw-335/6567677433.html
227,2080-2319,https://austin.craigslist.org/cto/d/2004-chevyx4-truck/6558288572.html
228,2080-2319,https://austin.craigslist.org/cto/d/2012-gmc-yukon-denali-xl-1500/6571099275.html
229,2080-2319,https://austin.craigslist.org/ctd/d/2016-chevrolet-silverado-1500/6579848184.html
230,2080-2319,https://austin.craigslist.org/cto/d/2007-chevrolet-trailblazer-lt/6579842555.html
231,2080-2319,https://austin.craigslist.org/cto/d/2006-toyota-corolla-manual/6575161516.html
232,2080-2319,https://austin.craigslist.org/ctd/d/2007-chevrolet-chevy/6579845772.html
233,2080-2319,https://austin.craigslist.org/cto/d/2004-kia-amanti-lower/6574048140.html
234,2080-2319,https://austin.craigslist.org/cto/d/2004-kia-amanti-lower/6574047377.html
235,2080-2319,https://austin.craigslist.org/cto/d/selling-ford-flex-2010-with/6574022362.html
236,2080-2319,https://austin.craigslist.org/ctd/d/2016-toyota-tacoma-trd-sport/6579845066.html
237,2080-2319,https://austin.craigslist.org/cto/d/2003-dodge-dakota-truck/6577778840.html
238,2080-2319,https://austin.craigslist.org/cto/d/2007-lexus-ismi-clean-title/6574019311.html
239,2080-2319,https://austin.craigslist.org/cto/d/2005-nissan-altima-low-miles/6575307287.html
