,batch,urls
62,1560-1839,https://austin.craigslist.org/ctd/d/2015-lexus-rx-350-skufcsuv/6580332356.html
63,1560-1839,https://austin.craigslist.org/cto/d/2015-mercedes-benz-c300-sport/6580315842.html
64,1560-1839,https://austin.craigslist.org/cto/d/2015-chevy-tahoe-lt/6578403311.html
65,1560-1839,https://austin.craigslist.org/ctd/d/2017-subaru-forester-20xt/6580330613.html
66,1560-1839,https://austin.craigslist.org/ctd/d/2013-toyota-tacoma-prerunner/6580328878.html
67,1560-1839,https://austin.craigslist.org/cto/d/2007-chevrolet-silverado-lt/6553159190.html
68,1560-1839,https://austin.craigslist.org/cto/d/2001-honda-accord-exl-2-door/6580316863.html
69,1560-1839,https://austin.craigslist.org/ctd/d/2013-ford-150-fx4-skudke92502/6580326246.html
70,1560-1839,https://austin.craigslist.org/ctd/d/2015-scion-tc-skufjcoupe/6580323371.html
71,1560-1839,https://austin.craigslist.org/cto/d/tesla-referral-advice-free/6580321055.html
72,1560-1839,https://austin.craigslist.org/cto/d/1999-toyota-celica-gt/6560096478.html
73,1560-1839,https://austin.craigslist.org/ctd/d/2015-bmw-x5-xdrive35i/6580319313.html
74,1560-1839,https://austin.craigslist.org/cto/d/1935-ford-sedan-4-door/6564295890.html
75,1560-1839,https://austin.craigslist.org/cto/d/2008-acura-mdx/6580316138.html
76,1560-1839,https://austin.craigslist.org/cto/d/2003-mercury-sable-ls-premium/6561470950.html
77,1560-1839,https://austin.craigslist.org/cto/d/2015-chevy-1500-z71-4x4-62l/6580311914.html
78,1560-1839,https://austin.craigslist.org/cto/d/2007-honda-element/6580313949.html
79,1560-1839,https://austin.craigslist.org/cto/d/nice-2003-toyota-avalon-xls/6580309071.html
80,1560-1839,https://austin.craigslist.org/ctd/d/2014-volvo-xc90-32/6580311041.html
81,1560-1839,https://austin.craigslist.org/cto/d/2006-pontiac-grand-prix-4dr/6568540292.html
82,1560-1839,https://austin.craigslist.org/cto/d/2005-infiniti-g35-coupe/6580308429.html
83,1560-1839,https://austin.craigslist.org/cto/d/2006-corvette-convertible/6578369122.html
84,1560-1839,https://austin.craigslist.org/cto/d/lincoln-continental/6557765110.html
85,1560-1839,https://austin.craigslist.org/cto/d/2016-ford-f150-king-ranch/6573102114.html
86,1560-1839,https://austin.craigslist.org/cto/d/2015-f150-4x4-factory-warranty/6573086882.html
87,1560-1839,https://austin.craigslist.org/ctd/d/2010-volkswagen-cc-4dr-dsg/6580302252.html
88,1560-1839,https://austin.craigslist.org/ctd/d/2009-mini-cooper-clubman-2dr/6580302182.html
89,1560-1839,https://austin.craigslist.org/ctd/d/2005-mercedes-benz-class-4dr/6580302110.html
90,1560-1839,https://austin.craigslist.org/ctd/d/2007-bmw-3-series-2dr-cpe/6580301921.html
91,1560-1839,https://austin.craigslist.org/ctd/d/2000-bmw-z3-z3-2dr-roadster/6580301847.html
92,1560-1839,https://austin.craigslist.org/cto/d/two-owner-2008-toyota-corolla/6559621692.html
93,1560-1839,https://austin.craigslist.org/ctd/d/2008-bmw-3-series-2dr-conv/6580301732.html
94,1560-1839,https://austin.craigslist.org/ctd/d/2008-bmw-3-series-2dr-conv/6580301662.html
95,1560-1839,https://austin.craigslist.org/ctd/d/2011-nissan-370z-2dr-cpe/6580301581.html
96,1560-1839,https://austin.craigslist.org/ctd/d/2014-bmw-3-series-4dr-sdn/6580301513.html
97,1560-1839,https://austin.craigslist.org/ctd/d/2010-mini-cooper-convertible/6580301423.html
98,1560-1839,https://austin.craigslist.org/ctd/d/2008-bmw-5-series-4dr-sdn/6580301333.html
99,1560-1839,https://austin.craigslist.org/ctd/d/2012-volkswagen-gti-2dr-hb-man/6580301248.html
100,1560-1839,https://austin.craigslist.org/ctd/d/2012-land-rover-range-rover/6580301175.html
101,1560-1839,https://austin.craigslist.org/ctd/d/2008-mercedes-benz-class-4dr/6580301100.html
102,1560-1839,https://austin.craigslist.org/ctd/d/2002-ford-thunderbird-2dr/6580300984.html
103,1560-1839,https://austin.craigslist.org/ctd/d/2012-bmw-1-series-2dr-cpe-128i/6580300918.html
104,1560-1839,https://austin.craigslist.org/cto/d/6000-mile-2015-jeep-wrangler/6554167224.html
105,1560-1839,https://austin.craigslist.org/ctd/d/2011-subaru-impreza-sedan-wrx/6580300832.html
106,1560-1839,https://austin.craigslist.org/ctd/d/2010-chevrolet-camaro-2dr-cpe/6580300750.html
107,1560-1839,https://austin.craigslist.org/ctd/d/2006-bmw-5-series-m5-4dr-sdn/6580300675.html
108,1560-1839,https://austin.craigslist.org/ctd/d/2008-infiniti-m35-4dr-sdn-rwd/6580300604.html
109,1560-1839,https://austin.craigslist.org/ctd/d/2011-bmw-5-series-4dr-sdn/6580300530.html
110,1560-1839,https://austin.craigslist.org/ctd/d/2001-bentley-arnage/6580300444.html
111,1560-1839,https://austin.craigslist.org/ctd/d/2007-aston-martin-vantage-2dr/6580300382.html
112,1560-1839,https://austin.craigslist.org/ctd/d/2015-dodge-challenger-t-plus/6580300387.html
113,1560-1839,https://austin.craigslist.org/cto/d/volvo-runs-great/6580298698.html
114,1560-1839,https://austin.craigslist.org/cto/d/2009-cadillac-cts/6574307116.html
115,1560-1839,https://austin.craigslist.org/cto/d/2014-honda-ridgeline-4xmiles/6554162758.html
116,1560-1839,https://austin.craigslist.org/cto/d/2001-toyota-tundra-access-cab/6580294936.html
117,1560-1839,https://austin.craigslist.org/cto/d/2006-bmw-325i-like-new/6580297985.html
118,1560-1839,https://austin.craigslist.org/cto/d/two-owner-2014-chevrolet/6568466198.html
119,1560-1839,https://austin.craigslist.org/cto/d/chevy-cavalier/6580294113.html
120,1560-1839,https://austin.craigslist.org/cto/d/1996-porscheturbo-no-mods-all/6562599664.html
121,1560-1839,https://austin.craigslist.org/ctd/d/2014-audi-q5-premium-plus/6580295126.html
122,1560-1839,https://austin.craigslist.org/ctd/d/2008-acura-mdx-technology-pkg/6580295045.html
123,1560-1839,https://austin.craigslist.org/ctd/d/2013-acura-rdx-fwd-4dr/6580294980.html
124,1560-1839,https://austin.craigslist.org/cto/d/2008-honda-civic-sedan/6580272039.html
125,1560-1839,https://austin.craigslist.org/cto/d/fs-mk4-gti-volkswagen/6578154621.html
126,1560-1839,https://austin.craigslist.org/cto/d/1998-toyota-tacoma-4x4/6580289339.html
127,1560-1839,https://austin.craigslist.org/cto/d/2012-nissan-frontier-8300-obo/6580289312.html
128,1560-1839,https://austin.craigslist.org/cto/d/two-owner-2007-toyota-prius/6580288473.html
129,1560-1839,https://austin.craigslist.org/cto/d/2003-toyota-sequoia-limited/6559694496.html
130,1560-1839,https://austin.craigslist.org/cto/d/1986-civic-si/6580283526.html
131,1560-1839,https://austin.craigslist.org/cto/d/2013-infiniti-g37/6578211204.html
132,1560-1839,https://austin.craigslist.org/cto/d/2004-chevrolet-impala/6580281084.html
133,1560-1839,https://austin.craigslist.org/ctd/d/2014-subaru-outback-36r/6580282439.html
134,1560-1839,https://austin.craigslist.org/cto/d/2007-mercedes-benz-class-s550/6572007720.html
135,1560-1839,https://austin.craigslist.org/cto/d/2010-mercedes-benz-class-s550/6569649851.html
136,1560-1839,https://austin.craigslist.org/cto/d/2014-chevy-silverado-price/6569669854.html
137,1560-1839,https://austin.craigslist.org/cto/d/2011-mercedes-benz-class-s550/6569675155.html
138,1560-1839,https://austin.craigslist.org/cto/d/2008-mercedes-benz-c350-price/6569675568.html
139,1560-1839,https://austin.craigslist.org/cto/d/2006-chevrolet-impala/6580277010.html
140,1560-1839,https://austin.craigslist.org/cto/d/2008-mercedes-benz-c350-price/6569675766.html
141,1560-1839,https://austin.craigslist.org/cto/d/2000-chevy-silverado-ls/6580276635.html
142,1560-1839,https://austin.craigslist.org/cto/d/2014-mazda-mazda3-price/6564840304.html
143,1560-1839,https://austin.craigslist.org/cto/d/two-owner-no-accident-2013/6568852436.html
144,1560-1839,https://austin.craigslist.org/cto/d/2005-hummer-h2-price-reduced/6553444007.html
145,1560-1839,https://austin.craigslist.org/cto/d/2004-jaguar-xj8-pricing/6553439856.html
146,1560-1839,https://austin.craigslist.org/cto/d/2010-range-rover-price-reduced/6574005390.html
147,1560-1839,https://austin.craigslist.org/cto/d/81-gmc/6580274795.html
148,1560-1839,https://austin.craigslist.org/cto/d/reduced-2008-honda-accord-ex/6560626638.html
149,1560-1839,https://austin.craigslist.org/cto/d/2004-ford-250-turbo-diesel/6580274046.html
150,1560-1839,https://austin.craigslist.org/cto/d/parting-out-1995-jeep-grand/6553178167.html
151,1560-1839,https://austin.craigslist.org/cto/d/1994-jeep-grand-cherokee/6553173513.html
152,1560-1839,https://austin.craigslist.org/cto/d/2001-chevy-silverado-1500-ls/6553166254.html
153,1560-1839,https://austin.craigslist.org/cto/d/2018-nissan-versa-sv/6572285317.html
154,1560-1839,https://austin.craigslist.org/cto/d/2014-honda-accord-lx/6571244535.html
155,1560-1839,https://austin.craigslist.org/cto/d/2011-gmc-sierra-c1500-sle/6572262588.html
156,1560-1839,https://austin.craigslist.org/cto/d/2014-gmc-sierra-sle/6576927944.html
157,1560-1839,https://austin.craigslist.org/cto/d/1952-dodge-3-pilot-house/6564208027.html
158,1560-1839,https://austin.craigslist.org/cto/d/92kbuick-lucerne/6580257380.html
159,1560-1839,https://austin.craigslist.org/ctd/d/2015-maserati-ghibli-q4-sedan/6580269887.html
160,1560-1839,https://austin.craigslist.org/cto/d/2010-nissan-sentra-120k-miles/6559390003.html
161,1560-1839,https://austin.craigslist.org/cto/d/2008-toyota-prius-leather/6572401748.html
162,1560-1839,https://austin.craigslist.org/cto/d/2008-chevy-tahoe-ltz/6580265403.html
163,1560-1839,https://austin.craigslist.org/cto/d/2002-ford-explorer-sport-trac/6574219591.html
164,1560-1839,https://austin.craigslist.org/ctd/d/2015-mercedes-benz-glk-class/6580266843.html
165,1560-1839,https://austin.craigslist.org/cto/d/land-rover-discovery-2-needs/6573986405.html
166,1560-1839,https://austin.craigslist.org/cto/d/2002-audi-18-4-barter-for/6574175491.html
167,1560-1839,https://austin.craigslist.org/cto/d/2003-mustang-cobra-body/6577272644.html
168,1560-1839,https://austin.craigslist.org/cto/d/1974-vw-bug/6580261040.html
169,1560-1839,https://austin.craigslist.org/cto/d/silveradox4-z71-price-is-firm/6580251360.html
170,1560-1839,https://austin.craigslist.org/cto/d/1975-toyota-land-cruiser-fj/6578001941.html
171,1560-1839,https://austin.craigslist.org/cto/d/mercedes-benz-cdi-4matic-2008/6580258224.html
172,1560-1839,https://austin.craigslist.org/ctd/d/2016-toyota-tacoma-4x4-sr5-v6/6580259779.html
173,1560-1839,https://austin.craigslist.org/cto/d/ford-excursiondiesel/6575483113.html
174,1560-1839,https://austin.craigslist.org/cto/d/2002-chevrolet-tahoe-lt-4wd/6580255243.html
175,1560-1839,https://austin.craigslist.org/cto/d/2000-ford-van-e450/6580255010.html
176,1560-1839,https://austin.craigslist.org/cto/d/2006-nissan-titan/6578280287.html
177,1560-1839,https://austin.craigslist.org/cto/d/2009-infinity-ex-35-with-new/6580251448.html
178,1560-1839,https://austin.craigslist.org/cto/d/2009-acura-tsx/6571374492.html
179,1560-1839,https://austin.craigslist.org/cto/d/1985-chevy-short-bed/6576397776.html
180,1560-1839,https://austin.craigslist.org/cto/d/2006-toyota-sienna-ce-runs/6577371897.html
181,1560-1839,https://austin.craigslist.org/cto/d/low-miles-hyundai-sonata-2007/6580247053.html
182,1560-1839,https://austin.craigslist.org/cto/d/2009-scion-xb/6563981426.html
183,1560-1839,https://austin.craigslist.org/cto/d/2007-chevy-cobalt/6570291117.html
184,1560-1839,https://austin.craigslist.org/cto/d/2008-porsche-cayenne-suv/6580246061.html
185,1560-1839,https://austin.craigslist.org/cto/d/2004-infinity-g35x/6570313263.html
186,1560-1839,https://austin.craigslist.org/cto/d/1970-mercedes-280se/6580245592.html
187,1560-1839,https://austin.craigslist.org/cto/d/rare-1980-pontiac-sunbird/6580244489.html
188,1560-1839,https://austin.craigslist.org/cto/d/2006-hummer-h3/6575957096.html
189,1560-1839,https://austin.craigslist.org/ctd/d/2015-honda-cr-ex/6580243723.html
190,1560-1839,https://austin.craigslist.org/ctd/d/2014-buick-encore-leather-suv/6580242695.html
191,1560-1839,https://austin.craigslist.org/cto/d/2008-porsche-911-carerra/6562123098.html
192,1560-1839,https://austin.craigslist.org/cto/d/88-4x4-chevy-silverado/6578224824.html
193,1560-1839,https://austin.craigslist.org/cto/d/2010-infiniti-g37s-sport/6560626481.html
194,1560-1839,https://austin.craigslist.org/cto/d/1964-international-ih-1100/6561647029.html
195,1560-1839,https://austin.craigslist.org/cto/d/2004-mazda-3s/6575414509.html
196,1560-1839,https://austin.craigslist.org/cto/d/2010-chevrolet-camaro/6580235335.html
197,1560-1839,https://austin.craigslist.org/cto/d/1988-lincoln-town-car/6570453259.html
198,1560-1839,https://austin.craigslist.org/ctd/d/2012-dodge-grand-caravan-sxt/6580237372.html
199,1560-1839,https://austin.craigslist.org/cto/d/wtt1997-jeep-cherokee-4x4/6580234135.html
200,1560-1839,https://austin.craigslist.org/cto/d/2011-ford-superduty-f250/6573720564.html
201,1560-1839,https://austin.craigslist.org/cto/d/cool-vintagelancia-fulvia/6580232183.html
202,1560-1839,https://austin.craigslist.org/cto/d/1987-dodge-ram-truck-with/6569758311.html
203,1560-1839,https://austin.craigslist.org/cto/d/2008-chevrolet-silverado/6573915936.html
204,1560-1839,https://austin.craigslist.org/cto/d/2001-ford-mustang-gt-bullitt/6560511131.html
205,1560-1839,https://austin.craigslist.org/cto/d/2005-honda-accord-ex-sedan/6562031680.html
206,1560-1839,https://austin.craigslist.org/ctd/d/2007-hyundai-santa-fe-se/6580228775.html
207,1560-1839,https://austin.craigslist.org/ctd/d/2012-chevrolet-cruze-ls/6580228413.html
208,1560-1839,https://austin.craigslist.org/ctd/d/2013-mazda-mazda2-touring/6580228347.html
209,1560-1839,https://austin.craigslist.org/ctd/d/2015-honda-odyssey-ex-ex-4dr/6580228324.html
210,1560-1839,https://austin.craigslist.org/ctd/d/2005-dodge-magnum-se/6580228296.html
211,1560-1839,https://austin.craigslist.org/ctd/d/2007-chevrolet-cobalt-lt/6580228280.html
212,1560-1839,https://austin.craigslist.org/ctd/d/2015-mazda-mazda3-sport/6580228289.html
213,1560-1839,https://austin.craigslist.org/ctd/d/2013-ford-focus-se/6580228259.html
214,1560-1839,https://austin.craigslist.org/ctd/d/2013-chevrolet-sonic-lt-auto/6580228198.html
215,1560-1839,https://austin.craigslist.org/ctd/d/2012-nissan-sentra-20-sr-cvt/6580228200.html
216,1560-1839,https://austin.craigslist.org/ctd/d/2013-dodge-dart-sxt/6580228125.html
217,1560-1839,https://austin.craigslist.org/ctd/d/2008-hyundai-santa-fe-se/6580228113.html
218,1560-1839,https://austin.craigslist.org/ctd/d/2008-scion-xb/6580228100.html
219,1560-1839,https://austin.craigslist.org/ctd/d/2012-hyundai-accent/6580228085.html
220,1560-1839,https://austin.craigslist.org/ctd/d/2009-scion-xb/6580228009.html
221,1560-1839,https://austin.craigslist.org/ctd/d/1988-mazda-929/6580227989.html
222,1560-1839,https://austin.craigslist.org/ctd/d/2007-hyundai-santa-fe/6580227962.html
223,1560-1839,https://austin.craigslist.org/ctd/d/2006-mazda-mazda3/6580227938.html
224,1560-1839,https://austin.craigslist.org/ctd/d/2006-lexus-rx-330-base/6580227930.html
225,1560-1839,https://austin.craigslist.org/ctd/d/2002-gmc-yukon-xl-1500/6580227879.html
226,1560-1839,https://austin.craigslist.org/cto/d/1999-mustang-saleen-s281-sc/6580225027.html
227,1560-1839,https://austin.craigslist.org/cto/d/travel-trailer-to-live-in-it/6562150994.html
228,1560-1839,https://austin.craigslist.org/cto/d/1978-tow-trucck/6580223967.html
229,1560-1839,https://austin.craigslist.org/cto/d/1961-corvair/6580223139.html
230,1560-1839,https://austin.craigslist.org/cto/d/1981-chevy-pickup/6558163724.html
231,1560-1839,https://austin.craigslist.org/cto/d/2005-dodge-durango/6560325502.html
232,1560-1839,https://austin.craigslist.org/cto/d/2007-honda-accord/6564648993.html
233,1560-1839,https://austin.craigslist.org/cto/d/2002-ford/6570593840.html
234,1560-1839,https://austin.craigslist.org/cto/d/2005-dodge-ram-slt/6577937439.html
235,1560-1839,https://austin.craigslist.org/cto/d/2004-mercedes-clk/6574470322.html
236,1560-1839,https://austin.craigslist.org/cto/d/1955-mercury-monterey/6580219911.html
237,1560-1839,https://austin.craigslist.org/cto/d/1968-or-1969-volkswagen/6580219261.html
238,1560-1839,https://austin.craigslist.org/cto/d/2006-dodge-charger-t/6580218189.html
239,1560-1839,https://austin.craigslist.org/ctd/d/2010-volkswagen-cc-4dr-dsg/6580220379.html
